edad,genero,estrato,discapacidad,es_barranquilla,es_colombia,departamento,ciudad,pais,programa,semestre_actual,tipo_estudiante,tipo_admision,estado_academico,promedio,materias_cursadas,materias_perdidas,materias_repetidas,icfes_total,icfes_matematicas,icfes_lectura,icfes_ciencias,icfes_sociales,icfes_ingles,tipo_colegio,calendario_colegio,becado,graduado,perdidas_Dpto._Derecho,perdidas_Dpto._Lenguas_Extranjeras,perdidas_Dpto._Español,perdidas_Dpto._de_Economía,perdidas_Dpto._Humanidades_y_Filosofía,perdidas_Dpto._Psicología,perdidas_Dpto._Química_y_Biología,perdidas_Dpto._Salud_Pública,perdidas_Dpto._Ing._Civil_y_Ambiental,perdidas_Dpto._Odontología,perdidas_Dpto._Cs_Politica_y_Rel_Intern,perdidas_Dpto._Historia_y_Cs._Sociales,perdidas_Dpto._Ingeniería_de_Sistemas,perdidas_Dpto._Ingeniería_Mecánica,perdidas_Dpto._Finanzas_y_Contaduría,perdidas_Dpto._Diseño,perdidas_Dpto._Educación,perdidas_Dpto._Arquitectura_y_Urbanismo,perdidas_Dpto._Ingeniería_Industrial,perdidas_Dpto._Matematicas_y_estadístic,perdidas_Dpto._Emprendim_y_Management,perdidas_Dpto._Comunicación_Social,perdidas_Dpto._Música,perdidas_Dpto._Física,perdidas_Dpto.Ing_Eléctrica-Electrónica,perdidas_Dpto._Enfermería,perdidas_Dpto._Mercadeo_y_Neg._Internac,perdidas_Dpto._Medicina,desertor
22,0,1,0,0,1,59,201,5,6,6.0,1,3,1,4.1,19,8,2,299.0,50.0,69.0,63.0,57.0,60.0,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,4,0,0,1,8,157,5,3,5.0,1,3,1,4.69,17,6,0,337.0,66.0,71.0,68.0,67.0,60.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
20,0,4,0,1,1,8,18,5,4,6.0,1,3,1,4.58,18,6,0,379.0,75.0,80.0,72.0,74.0,83.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
22,0,5,0,0,1,12,39,5,6,4.0,1,3,5,3.64,19,9,3,283.0,57.0,60.0,51.0,54.0,69.0,1,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,4,0,0,1,8,157,5,13,6.0,1,3,5,4.03,16,6,0,332.0,62.0,72.0,67.0,62.0,74.0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
21,0,4,0,0,1,8,157,5,7,5.0,1,5,1,4.32,11,6,0,345.0,63.0,73.0,69.0,66.0,84.0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,0,0,1,59,201,5,1,6.0,1,3,1,4.08,18,6,0,317.0,63.0,66.0,63.0,62.0,63.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
20,0,2,0,0,1,59,201,5,1,6.0,1,3,5,3.95,19,8,1,300.0,65.0,61.0,54.0,61.0,58.0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
22,1,5,0,0,1,8,157,5,17,8.0,1,3,5,4.12,16,8,1,342.0,67.0,67.0,65.0,64.0,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,4,0,0,1,8,157,5,14,9.0,1,1,5,4.11,17,7,0,293.0,68.0,49.0,58.0,53.0,77.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0
22,1,4,0,0,1,8,157,5,18,9.0,1,3,1,4.6,3,0,0,380.0,78.0,73.0,76.0,69.0,100.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,6,0,0,1,8,157,5,19,6.0,1,1,1,4.46,18,6,0,370.0,77.0,73.0,69.0,73.0,85.0,1,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,0,0,1,8,157,5,22,10.0,1,3,1,4.19,11,3,0,368.0,80.0,76.0,73.0,63.0,82.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
23,1,6,0,0,1,8,157,5,22,10.0,1,3,1,4.38,11,3,0,335.0,72.0,66.0,70.0,54.0,84.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22,1,6,0,0,1,8,157,5,0,9.0,1,3,1,4.04,7,7,0,321.0,66.0,71.0,60.0,48.0,100.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0
21,1,3,0,0,1,5,174,5,23,3.0,1,1,5,3.34,20,11,2,219.0,52.0,38.0,41.0,38.0,62.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
22,1,4,0,0,1,23,226,5,18,6.0,1,1,5,3.8,5,0,0,338.0,70.0,65.0,64.0,69.0,74.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,5,0,0,1,23,226,5,14,9.0,1,3,1,4.39,16,7,0,388.0,77.0,79.0,76.0,76.0,84.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0
20,1,5,0,0,1,12,39,5,22,8.0,1,3,5,4.16,11,3,0,358.0,76.0,69.0,72.0,73.0,62.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
21,0,3,0,0,1,12,39,5,23,7.0,1,3,1,4.02,19,7,0,309.0,61.0,66.0,61.0,57.0,68.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
22,0,2,0,1,1,8,18,5,19,8.0,1,3,1,4.78,14,6,0,345.0,68.0,62.0,71.0,71.0,82.0,1,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,3,0,1,1,8,18,5,1,8.0,1,3,1,4.32,18,7,0,245.0,59.0,43.0,44.0,50.0,50.0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22,0,5,0,0,1,8,157,5,0,9.0,1,3,1,4.42,5,1,0,305.0,58.0,61.0,59.0,60.0,80.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,1,5,0,0,1,8,157,5,27,2.0,0,1,5,3.88,16,5,2,373.0,68.0,77.0,72.0,73.0,100.0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,3,0,0,1,8,157,5,13,8.0,1,3,1,4.02,6,0,0,352.0,71.0,68.0,75.0,63.0,85.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,3,0,0,1,8,157,5,13,8.0,1,3,1,4.18,6,0,0,371.0,74.0,73.0,77.0,71.0,79.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,5,0,0,1,8,157,5,17,9.0,1,3,1,4.7,6,0,0,396.0,100.0,69.0,74.0,75.0,76.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,5,0,0,1,8,157,5,22,7.0,1,3,5,4.0,12,4,0,331.0,69.0,64.0,62.0,65.0,80.0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1,6,0,0,1,8,157,5,16,6.0,1,3,5,3.41,14,9,2,293.0,59.0,56.0,61.0,50.0,85.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
20,0,2,0,1,1,8,18,5,24,7.0,1,3,1,4.54,17,6,0,365.0,76.0,68.0,74.0,74.0,73.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
21,0,2,0,1,1,8,18,5,0,7.0,1,3,1,4.09,8,1,0,297.0,60.0,69.0,38.0,69.0,64.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,1,1,0,0,1,12,39,5,22,8.0,1,3,5,4.12,11,3,0,347.0,77.0,59.0,71.0,69.0,73.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20,1,4,0,0,1,12,39,5,26,5.0,1,3,1,4.62,22,7,0,329.0,72.0,64.0,58.0,76.0,45.0,1,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,3,1,1,8,18,5,4,7.0,1,3,1,4.61,21,7,0,283.0,61.0,63.0,41.0,58.0,67.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
21,1,4,0,1,1,8,18,5,9,6.0,1,3,5,3.57,16,5,0,360.0,76.0,72.0,70.0,68.0,78.0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,6,0,1,1,8,18,5,26,9.0,1,3,1,4.53,12,5,0,365.0,74.0,75.0,63.0,71.0,100.0,1,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,5,0,1,1,8,18,5,0,9.0,1,3,1,4.67,5,2,0,261.0,62.0,47.0,47.0,46.0,73.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20,1,3,0,1,1,8,18,5,18,9.0,1,1,1,4.62,18,6,0,380.0,75.0,79.0,72.0,76.0,82.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,4,0,0,1,28,97,5,19,3.0,0,1,1,4.44,13,1,0,318.0,65.0,67.0,55.0,63.0,77.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,0,0,1,34,113,5,18,2.0,3,5,2,1.83,6,7,1,299.0,61.0,55.0,63.0,59.0,63.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
21,1,1,0,1,1,8,18,5,17,8.0,1,3,1,4.3,18,6,0,424.0,100.0,68.0,77.0,100.0,67.0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,0,2,0,0,1,23,226,5,19,8.0,1,3,1,4.58,16,8,0,359.0,73.0,77.0,68.0,71.0,66.0,1,0,2,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,1,0,0,1,34,113,5,10,8.0,1,3,5,3.92,11,5,0,239.0,42.0,56.0,42.0,55.0,37.0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
21,1,6,0,0,1,8,157,5,16,8.0,1,3,1,4.75,16,6,0,413.0,100.0,73.0,74.0,83.0,84.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
23,0,2,0,0,1,3,7,5,22,6.0,1,3,5,3.92,16,5,0,360.0,75.0,70.0,75.0,72.0,61.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
22,1,5,0,1,1,8,18,5,18,6.0,1,3,5,4.26,16,5,0,321.0,59.0,64.0,66.0,65.0,73.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1,3,0,1,1,8,18,5,5,3.0,0,1,2,3.6,6,1,0,297.0,61.0,70.0,49.0,63.0,44.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,0,0,1,64,34,5,19,7.0,1,3,1,4.62,18,7,0,354.0,73.0,70.0,70.0,69.0,74.0,1,1,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,2,0,0,1,12,39,5,22,5.0,1,3,5,3.8,16,6,0,333.0,62.0,74.0,63.0,66.0,72.0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
21,1,5,0,0,1,37,193,5,13,5.0,1,3,5,3.46,15,10,4,327.0,67.0,62.0,60.0,68.0,79.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
20,1,3,0,0,1,8,157,5,0,6.0,1,3,1,3.91,17,6,0,339.0,69.0,65.0,70.0,67.0,69.0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
20,0,3,0,0,1,8,157,5,26,5.0,1,3,1,4.32,17,6,0,345.0,69.0,65.0,66.0,70.0,87.0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19,1,2,0,0,1,59,201,5,15,6.0,1,3,1,4.31,15,5,0,447.0,100.0,78.0,76.0,100.0,100.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
20,0,5,0,0,1,59,201,5,4,6.0,1,3,1,4.44,18,6,0,273.0,56.0,65.0,48.0,49.0,57.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
22,0,6,0,0,1,8,157,5,22,10.0,1,3,1,4.13,10,3,0,320.0,69.0,60.0,65.0,56.0,82.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
23,0,6,0,0,1,8,157,5,26,9.0,1,3,1,3.54,14,8,1,292.0,57.0,60.0,59.0,50.0,82.0,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,1,6,0,0,1,8,157,5,26,6.0,1,6,1,4.23,15,5,0,321.0,64.0,65.0,62.0,62.0,75.0,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,6,7,0,1,8,157,5,26,9.0,1,3,1,4.28,10,4,0,269.0,56.0,59.0,45.0,49.0,72.0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,1,6,0,0,1,8,157,5,16,9.0,1,3,1,4.14,5,0,0,381.0,79.0,73.0,80.0,70.0,85.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,6,0,0,1,8,157,5,0,9.0,1,3,1,4.04,5,5,0,270.0,62.0,37.0,60.0,50.0,75.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
23,1,6,0,0,1,8,157,5,16,9.0,1,3,1,4.43,6,0,0,352.0,74.0,71.0,70.0,63.0,80.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,6,0,0,1,8,157,5,0,9.0,1,6,1,4.66,7,2,0,370.0,75.0,69.0,73.0,70.0,100.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23,0,5,0,0,1,57,82,5,17,8.0,1,1,1,4.68,5,0,0,382.0,80.0,78.0,72.0,74.0,82.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,5,0,1,1,8,18,5,26,8.0,1,3,5,3.52,14,5,0,229.0,54.0,50.0,39.0,29.0,80.0,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,2,0,1,1,8,18,5,6,7.0,1,3,5,3.61,16,9,3,292.0,56.0,63.0,49.0,58.0,81.0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,6,0,1,1,8,18,5,22,9.0,1,3,5,3.99,12,4,0,338.0,73.0,65.0,64.0,65.0,77.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
21,0,2,0,0,1,8,205,5,27,7.0,1,3,1,4.23,7,1,0,378.0,78.0,76.0,71.0,75.0,82.0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,2,0,0,1,27,129,5,18,8.0,1,3,5,3.48,11,8,2,372.0,68.0,76.0,76.0,79.0,70.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
21,1,2,0,0,1,27,129,5,18,8.0,1,3,1,4.54,17,6,0,376.0,79.0,68.0,77.0,78.0,72.0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,2,0,1,1,8,18,5,22,8.0,1,3,1,4.47,11,3,0,358.0,62.0,75.0,73.0,74.0,79.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
21,0,3,0,1,1,8,18,5,24,7.0,1,3,1,4.25,19,6,0,340.0,74.0,63.0,62.0,69.0,80.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
21,1,3,0,0,1,8,157,5,12,7.0,1,3,1,4.28,15,5,0,367.0,70.0,71.0,78.0,72.0,82.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
21,1,1,0,1,1,8,18,5,6,8.0,1,3,1,4.17,18,7,1,359.0,72.0,70.0,63.0,77.0,87.0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,4,0,0,1,8,157,5,26,5.0,1,1,1,4.28,15,6,0,359.0,67.0,67.0,65.0,79.0,100.0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,3,0,0,1,59,201,5,24,8.0,1,3,1,4.56,13,6,0,468.0,100.0,100.0,100.0,72.0,100.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
20,0,3,0,1,1,8,18,5,19,8.0,1,3,1,4.76,12,5,0,396.0,72.0,70.0,100.0,77.0,73.0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,0,1,1,8,18,5,13,7.0,1,3,5,3.87,17,7,0,355.0,72.0,68.0,71.0,71.0,77.0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,0,3,0,1,1,8,18,5,25,6.0,1,3,5,3.67,13,2,0,282.0,64.0,62.0,38.0,59.0,64.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,5,0,0,1,23,226,5,9,7.0,1,3,1,4.03,12,6,0,368.0,78.0,70.0,66.0,72.0,100.0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,0,5,0,1,1,8,18,5,0,6.0,1,3,5,3.04,12,9,2,338.0,71.0,68.0,68.0,65.0,62.0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
21,0,2,0,0,1,27,129,5,26,6.0,1,3,1,4.24,19,6,0,316.0,62.0,59.0,64.0,67.0,66.0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,2,0,0,1,27,129,5,16,8.0,1,3,1,4.15,15,5,0,397.0,100.0,70.0,72.0,76.0,78.0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
21,1,2,0,0,1,8,205,5,0,6.0,1,3,5,3.6,10,6,2,361.0,100.0,58.0,62.0,72.0,62.0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1
20,1,3,0,0,1,59,201,5,18,6.0,1,3,5,3.15,17,13,4,377.0,79.0,75.0,71.0,74.0,84.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
21,0,2,0,0,1,8,205,5,24,9.0,1,3,1,4.54,16,8,0,416.0,79.0,71.0,100.0,77.0,100.0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0
20,1,1,0,0,1,8,205,5,22,9.0,1,3,1,4.44,11,4,0,473.0,100.0,100.0,77.0,100.0,100.0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20,0,1,0,0,1,8,205,5,25,8.0,1,3,1,3.96,17,7,1,382.0,100.0,69.0,68.0,69.0,76.0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,2,0,0,1,8,205,5,26,7.0,1,3,1,4.66,17,7,0,363.0,77.0,75.0,74.0,71.0,54.0,1,0,2,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,4,0,0,1,8,157,5,6,6.0,1,3,5,3.52,16,8,1,312.0,58.0,67.0,59.0,59.0,83.0,1,1,1,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,6,0,1,1,8,18,5,6,7.0,1,3,5,3.68,17,8,1,348.0,67.0,70.0,65.0,66.0,100.0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,5,0,0,1,8,157,5,16,7.0,1,3,5,3.54,15,7,1,371.0,72.0,76.0,66.0,80.0,82.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
21,1,6,0,1,1,8,18,5,0,7.0,1,1,1,4.27,11,5,0,346.0,67.0,73.0,62.0,72.0,78.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0
21,0,2,0,1,1,8,18,5,7,5.0,1,3,1,4.23,20,7,0,232.0,37.0,56.0,38.0,47.0,68.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,3,0,0,1,37,150,5,18,6.0,1,3,5,3.83,19,6,0,303.0,61.0,63.0,57.0,62.0,60.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,0,1,0,0,1,42,142,5,20,6.0,1,3,1,4.37,20,6,0,266.0,54.0,54.0,55.0,54.0,40.0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,0,1,1,8,18,5,1,6.0,1,3,1,4.13,12,5,0,275.0,48.0,63.0,54.0,56.0,51.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
20,1,1,0,1,1,8,18,5,18,6.0,1,3,1,4.31,15,5,0,361.0,72.0,66.0,73.0,76.0,77.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1,4,0,1,1,8,18,5,12,4.0,1,3,5,3.76,15,12,5,274.0,49.0,68.0,43.0,56.0,65.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1
21,0,6,0,0,1,8,157,5,24,6.0,1,1,1,4.41,21,7,0,366.0,75.0,63.0,71.0,80.0,85.0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22,1,5,0,0,1,8,157,5,4,6.0,1,1,1,4.58,18,6,0,382.0,78.0,74.0,75.0,75.0,87.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
21,1,3,0,1,1,8,18,5,24,4.0,1,3,5,3.2,17,7,1,321.0,68.0,69.0,50.0,68.0,69.0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21,0,5,0,1,1,8,18,5,26,6.0,1,3,1,4.66,17,6,0,323.0,66.0,68.0,55.0,64.0,81.0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
