desertor,edad,genero,estrato,discapacidad,es_barranquilla,es_colombia,departamento,ciudad,pais,programa,semestre_actual,tipo_estudiante,tipo_admision,estado_academico,promedio,materias_cursadas,materias_perdidas,materias_repetidas,icfes_total,icfes_matematicas,icfes_lectura,icfes_ciencias,icfes_sociales,icfes_ingles,tipo_colegio,calendario_colegio,becado,graduado,perdidas_Dpto._Derecho,perdidas_Dpto._Lenguas_Extranjeras,perdidas_Dpto._Español,perdidas_Dpto._de_Economía,perdidas_Dpto._Humanidades_y_Filosofía,perdidas_Dpto._Psicología,perdidas_Dpto._Química_y_Biología,perdidas_Dpto._Salud_Pública,perdidas_Dpto._Ing._Civil_y_Ambiental,perdidas_Dpto._Odontología,perdidas_Dpto._Cs_Politica_y_Rel_Intern,perdidas_Dpto._Historia_y_Cs._Sociales,perdidas_Dpto._Ingeniería_de_Sistemas,perdidas_Dpto._Ingeniería_Mecánica,perdidas_Dpto._Finanzas_y_Contaduría,perdidas_Dpto._Diseño,perdidas_Dpto._Educación,perdidas_Dpto._Arquitectura_y_Urbanismo,perdidas_Dpto._Ingeniería_Industrial,perdidas_Dpto._Matematicas_y_estadístic,perdidas_Dpto._Emprendim_y_Management,perdidas_Dpto._Comunicación_Social,perdidas_Dpto._Música,perdidas_Dpto._Física,perdidas_Dpto.Ing_Eléctrica-Electrónica,perdidas_Dpto._Enfermería,perdidas_Dpto._Mercadeo_y_Neg._Internac,perdidas_Dpto._Medicina
0,21,M,1,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Derecho,8.0,Estudiante regular,Ordinaria Pregrado,Normal,4.25,20,7,0,420.0,100.0,75.0,78.0,78.0,100.0,PÚBLICO,A,oficial,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,M,2,00- Ninguno,0,1,La Guajira,Riohacha,Colombia,Ingeniería Industrial,7.0,Estudiante regular,Ordinaria Pregrado,Normal,2.98,16,12,3,309.0,56.0,69.0,66.0,59.0,54.0,PRIVADO,A,No becado,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0
0,21,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Psicología,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.31,17,6,0,355.0,66.0,66.0,75.0,67.0,100.0,PRIVADO,A,Institucional,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ciencia de Datos,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.1,15,5,0,346.0,75.0,67.0,61.0,72.0,75.0,PRIVADO,A,oficial,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ingeniería Civil,6.0,Estudiante regular,Ordinaria Pregrado,Normal,4.0,15,5,0,370.0,69.0,74.0,73.0,78.0,79.0,PRIVADO,A,oficial,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,19,F,2,00- Ninguno,0,1,Bolivar,Magangue,Colombia,Ingeniería Mecánica,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.93,15,6,1,353.0,63.0,75.0,70.0,65.0,100.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,20,M,1,00- Ninguno,0,1,Bolivar,Magangue,Colombia,Medicina,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.82,18,6,0,373.0,79.0,73.0,73.0,77.0,65.0,PRIVADO,A,oficial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,20,F,4,00- Ninguno,0,1,Bolivar,Magangue,Colombia,Psicología,3.0,Estudiante regular,Ordinaria Pregrado,Normal,3.78,20,7,1,298.0,61.0,68.0,59.0,52.0,54.0,PRIVADO,A,No becado,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,F,3,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Negocios Internacionales,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.82,21,7,0,322.0,61.0,67.0,56.0,62.0,100.0,PRIVADO,A,No becado,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,19,F,5,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Arquitectura,6.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.36,15,5,0,341.0,71.0,55.0,70.0,66.0,100.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
1,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Derecho,5.0,Estudiante regular,Ordinaria Pregrado,Normal,3.15,15,11,3,335.0,69.0,68.0,62.0,62.0,89.0,PRIVADO,B,Institucional,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,M,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ciencia de Datos,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.98,16,5,0,348.0,74.0,71.0,67.0,65.0,73.0,PRIVADO,A,Institucional,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,21,F,5,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Psicología,3.0,Programa de recuperación,Ordinaria Pregrado,Fuera de programa 3,3.88,17,10,2,312.0,56.0,64.0,55.0,67.0,85.0,PRIVADO,B,No becado,0,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,20,M,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Civil,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.77,18,6,0,296.0,69.0,52.0,57.0,59.0,58.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,M,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Electrónica,5.0,Estudiante regular,Ordinaria Pregrado,Normal,3.29,14,8,2,347.0,75.0,66.0,63.0,71.0,77.0,PRIVADO,A,No becado,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,20,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Industrial,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.68,17,7,0,372.0,82.0,74.0,70.0,72.0,72.0,PRIVADO,A,No becado,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,20,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Negocios Internacionales,6.0,Estudiante regular,Ordinaria Pregrado,Normal,4.08,21,7,0,292.0,65.0,52.0,57.0,56.0,69.0,PRIVADO,A,No becado,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,20,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Comunicación Social y Period.,6.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.2,18,6,0,327.0,61.0,68.0,61.0,69.0,73.0,PRIVADO,A,No becado,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,20,M,1,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Medicina,6.0,Estudiante regular,Reingreso,Normal,4.02,10,5,0,397.0,72.0,81.0,100.0,69.0,66.0,PRIVADO,A,oficial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19,F,4,00- Ninguno,0,1,Bogotá,Bogotá D.C.,Colombia,Diseño Gráfico,6.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.17,12,6,0,342.0,70.0,71.0,69.0,62.0,74.0,PRIVADO,A,No becado,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
0,20,F,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ingeniería Industrial,7.0,Estudiante regular,Ordinaria Pregrado,Normal,3.68,18,10,3,394.0,100.0,74.0,73.0,72.0,68.0,PRIVADO,A,oficial,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
0,22,M,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ingeniería Civil,8.0,Estudiante regular,Ordinaria Pregrado,Normal,4.14,17,6,0,432.0,73.0,76.0,100.0,100.0,75.0,PRIVADO,A,oficial,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,F,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Psicología,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.23,16,5,0,400.0,81.0,70.0,69.0,100.0,80.0,PRIVADO,A,oficial,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,F,1,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Psicología,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.55,16,6,0,425.0,78.0,80.0,77.0,100.0,100.0,PRIVADO,A,oficial,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,M,1,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Psicología,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.37,15,5,0,365.0,74.0,76.0,74.0,66.0,79.0,PRIVADO,A,oficial,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,M,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ingeniería Industrial,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.29,16,8,1,355.0,76.0,73.0,69.0,73.0,50.0,PRIVADO,A,oficial,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Geología,6.0,Estudiante regular,Reingreso,Normal,3.78,17,6,0,394.0,100.0,73.0,73.0,70.0,76.0,PRIVADO,A,oficial,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,21,M,2,00- Ninguno,0,1,Cordoba,Monteria,Colombia,Ingeniería Mecánica,8.0,Estudiante regular,Ordinaria Pregrado,Normal,3.85,16,7,1,373.0,77.0,79.0,70.0,75.0,66.0,PRIVADO,A,oficial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,20,M,3,00- Ninguno,0,1,Cordoba,Monteria,Colombia,Derecho,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.34,17,6,0,388.0,71.0,70.0,71.0,100.0,74.0,PRIVADO,A,Institucional,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,M,3,00- Ninguno,0,1,Cordoba,Monteria,Colombia,Ingeniería Civil,8.0,Estudiante regular,Ordinaria Pregrado,Normal,3.62,17,7,1,323.0,57.0,64.0,67.0,69.0,70.0,PRIVADO,A,Institucional,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,F,1,00- Ninguno,0,1,Santander,Bucaramanga,Colombia,Lenguas Modernas y Cultura,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.64,16,7,0,346.0,80.0,69.0,64.0,64.0,69.0,PÚBLICO,A,No becado,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,M,1,00- Ninguno,0,1,Sucre,San Marcos,Colombia,Ingeniería Sistemas Y Computac,8.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.34,19,8,0,380.0,100.0,71.0,73.0,64.0,65.0,PÚBLICO,A,oficial,0,0,1,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,M,3,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Ingeniería Electrónica,3.0,Estudiante regular,Reingreso,Normal,1.88,15,14,5,393.0,76.0,68.0,100.0,73.0,71.0,PÚBLICO,A,oficial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,7,0,0,0
0,22,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Psicología,2.0,Estudiante regular,Cambio de Programa,Normal,3.59,12,6,0,231.0,47.0,43.0,42.0,44.0,72.0,PRIVADO,A,No becado,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,21,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Administración de Empresas,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.62,5,0,0,339.0,76.0,67.0,65.0,61.0,75.0,PRIVADO,B,Institucional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,F,1,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Psicología,6.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.48,17,5,0,362.0,69.0,71.0,68.0,72.0,100.0,PRIVADO,B,Institucional,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,F,1,00- Ninguno,0,1,Bolivar,Margarita,Colombia,Psicología,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.25,20,7,0,208.0,41.0,43.0,39.0,41.0,49.0,PÚBLICO,A,No becado,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,18,F,1,00- Ninguno,0,1,Bolivar,El Carmen De Bolivar,Colombia,Comunicación Social y Period.,2.0,Estudiante regular,Cambio de Programa,Estudiante Distinguido,4.08,19,8,1,287.0,60.0,62.0,60.0,55.0,34.0,PÚBLICO,A,No becado,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Bolivar,El Carmen De Bolivar,Colombia,Medicina,6.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.37,16,5,0,367.0,81.0,73.0,69.0,71.0,73.0,PÚBLICO,A,oficial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,21,F,4,00- Ninguno,0,1,La Guajira,Albania,Colombia,Medicina,8.0,Estudiante regular,Ordinaria Pregrado,Normal,4.14,12,3,0,338.0,71.0,65.0,60.0,70.0,81.0,PRIVADO,B,No becado,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,21,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Psicología,5.0,Estudiante regular,Cambio de Programa,Estudiante Distinguido,4.04,17,6,0,313.0,71.0,61.0,56.0,56.0,82.0,PRIVADO,B,No becado,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,M,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Mecánica,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.32,16,5,0,398.0,100.0,72.0,68.0,77.0,85.0,PRIVADO,B,Institucional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,21,F,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Diseño Gráfico,6.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.52,12,6,0,299.0,57.0,63.0,61.0,50.0,84.0,PRIVADO,B,No becado,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0,22,F,5,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Negocios Internacionales,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.4,19,9,0,351.0,68.0,67.0,66.0,70.0,100.0,PRIVADO,B,No becado,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
0,19,M,6,00- Ninguno,0,1,Huila,Neiva,Colombia,Negocios Internacionales,4.0,Estudiante regular,Cambio de Programa,Normal,3.83,20,7,0,323.0,66.0,66.0,65.0,59.0,71.0,PRIVADO,A,No becado,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,20,M,2,00- Ninguno,0,1,Atlántico,Malambo,Colombia,Lenguas Modernas y Cultura,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.41,22,9,1,353.0,71.0,73.0,68.0,68.0,78.0,PRIVADO,A,oficial,0,0,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,F,3,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Derecho,8.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.46,19,6,0,355.0,67.0,74.0,71.0,71.0,75.0,PRIVADO,A,oficial,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,F,2,00- Ninguno,0,1,La Guajira,Maicao,Colombia,Psicología,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.27,18,6,0,171.0,32.0,41.0,28.0,36.0,33.0,PRIVADO,A,No becado,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Ingeniería Eléctrica,7.0,Estudiante regular,Ordinaria Pregrado,Normal,3.58,15,7,2,362.0,73.0,70.0,72.0,74.0,74.0,PRIVADO,A,oficial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0
0,20,M,3,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Economía,5.0,Estudiante regular,Ordinaria Pregrado,Normal,3.52,16,9,2,359.0,70.0,72.0,71.0,72.0,79.0,PRIVADO,A,oficial,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,F,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Lic. en Educación Infantil,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.62,14,5,0,338.0,68.0,67.0,58.0,73.0,80.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,7.0,Estudiante regular,Ordinaria Pregrado,Normal,3.95,13,6,1,359.0,71.0,76.0,69.0,68.0,81.0,PRIVADO,A,No becado,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,18,M,1,00- Ninguno,0,1,Bolivar,Magangue,Colombia,Ingeniería Sistemas Y Computac,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.95,20,14,6,359.0,73.0,64.0,78.0,72.0,72.0,PRIVADO,A,oficial,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Medicina,5.0,Estudiante regular,Ordinaria Pregrado,Normal,3.75,16,6,0,354.0,71.0,73.0,69.0,68.0,78.0,PRIVADO,A,oficial,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,20,M,4,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Negocios Internacionales,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.46,19,7,0,365.0,76.0,70.0,69.0,75.0,79.0,PRIVADO,A,Institucional,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
0,19,M,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Psicología,5.0,Estudiante regular,Cambio de Programa,Estudiante Distinguido,3.98,21,8,0,277.0,65.0,61.0,50.0,45.0,58.0,PRIVADO,A,No becado,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,F,3,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Economía,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.6,18,6,0,361.0,77.0,75.0,65.0,71.0,75.0,PRIVADO,A,Institucional,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,21,M,2,00- Ninguno,0,1,La Guajira,Maicao,Colombia,Ingeniería Civil,7.0,Estudiante regular,Ordinaria Pregrado,Normal,3.83,16,6,0,350.0,76.0,67.0,68.0,72.0,62.0,PÚBLICO,A,oficial,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,F,4,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Relaciones Internacionales,7.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.38,24,8,0,339.0,67.0,67.0,62.0,73.0,75.0,PRIVADO,A,No becado,0,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Magdalena,El Banco,Colombia,Ingeniería Civil,6.0,Estudiante regular,Ordinaria Pregrado,Normal,3.95,15,5,0,394.0,100.0,71.0,73.0,72.0,77.0,PRIVADO,A,oficial,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,20,F,3,00- Ninguno,0,1,Magdalena,El Banco,Colombia,Ciencia Política y Gobierno,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.96,22,7,0,316.0,62.0,67.0,56.0,69.0,59.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Cordoba,Chinu,Colombia,Administración de Empresas,4.0,Estudiante regular,Cambio de Programa,Normal,3.83,17,7,0,327.0,68.0,68.0,62.0,60.0,77.0,PRIVADO,A,No becado,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,21,F,1,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ingeniería Civil,5.0,Estudiante regular,Ordinaria Pregrado,Normal,3.17,15,11,4,362.0,76.0,75.0,72.0,66.0,75.0,PRIVADO,A,oficial,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,1,0,0,2,0,0,0,0
0,23,F,1,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Lenguas Modernas y Cultura,7.0,Estudiante regular,Reingreso,Estudiante Distinguido,4.8,9,5,0,353.0,70.0,74.0,64.0,70.0,84.0,PRIVADO,A,oficial,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,F,1,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Geología,8.0,Estudiante regular,Ordinaria Pregrado,Normal,4.16,13,6,0,361.0,76.0,65.0,78.0,69.0,74.0,PRIVADO,A,oficial,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
0,21,M,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ingeniería Sistemas Y Computac,5.0,Reingreso,Reingreso,Normal,3.02,12,7,4,378.0,72.0,69.0,79.0,74.0,100.0,PRIVADO,A,oficial,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,M,3,00- Ninguno,0,1,Cordoba,Monteria,Colombia,Negocios Internacionales,8.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.71,18,7,0,380.0,69.0,76.0,78.0,73.0,100.0,PRIVADO,A,oficial,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
0,20,F,3,00- Ninguno,0,1,Cordoba,Monteria,Colombia,Diseño Industrial,6.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.14,11,3,0,288.0,53.0,61.0,55.0,59.0,64.0,PRIVADO,A,No becado,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,21,F,1,00- Ninguno,0,1,La Guajira,Fonseca,Colombia,Arquitectura,8.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.51,11,2,0,358.0,71.0,72.0,66.0,68.0,100.0,PRIVADO,A,oficial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,21,F,3,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Derecho,7.0,Estudiante regular,Ordinaria Pregrado,Normal,3.38,17,9,2,347.0,72.0,75.0,65.0,65.0,70.0,PRIVADO,A,No becado,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,F,2,00- Ninguno,0,1,Atlántico,Galapa,Colombia,Ingeniería Industrial,8.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.46,15,5,0,355.0,77.0,67.0,72.0,66.0,76.0,PÚBLICO,A,oficial,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,20,M,1,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Sistemas Y Computac,7.0,Estudiante regular,Ordinaria Pregrado,Normal,3.39,17,10,4,360.0,81.0,61.0,71.0,72.0,80.0,PÚBLICO,A,oficial,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
